transaction_id,material_id,plant_id,warehouse_id,transaction_type,quantity,transaction_date,reference_doc
TXN-000995,MAT-00354,PLT-IN-03,WH-07,Goods Issue,-88,2026-07-03,PO-PROD-00019
TXN-002945,MAT-00399,PLT-US-01,WH-01,Goods Issue,-266,2026-07-03,PO-PROD-00132
TXN-001065,MAT-00037,PLT-US-01,WH-01,Goods Issue,-23,2026-07-03,PO-PROD-00143
TXN-001261,MAT-00497,PLT-IN-03,WH-07,Goods Issue,-71,2026-07-03,PO-PROD-00096
TXN-002252,MAT-00078,PLT-US-01,WH-01,Goods Receipt,125,2026-07-03,PO-00062
TXN-001371,MAT-00301,PLT-US-01,WH-01,Goods Issue,-59,2026-07-03,PO-PROD-00129
TXN-002204,MAT-00108,PLT-DE-02,WH-04,Goods Receipt,167,2026-07-03,PO-00065
TXN-000638,MAT-00259,PLT-DE-02,WH-04,Goods Receipt,49,2026-07-03,PO-00084
TXN-000409,MAT-00267,PLT-US-01,WH-01,Goods Issue,-154,2026-07-03,PO-PROD-00201
TXN-002669,MAT-00216,PLT-DE-02,WH-04,Goods Receipt,29,2026-07-03,PO-00110
TXN-000362,MAT-00377,PLT-DE-02,WH-04,Transfer,31,2026-07-03,PO-PROD-00099
TXN-002483,MAT-00175,PLT-IN-03,WH-07,Transfer,268,2026-07-03,PO-PROD-00094
TXN-003096,MAT-00449,PLT-IN-03,WH-07,Goods Receipt,116,2026-07-03,PO-00034
TXN-001563,MAT-00356,PLT-DE-02,WH-04,Goods Issue,-41,2026-07-03,PO-PROD-00113
TXN-001526,MAT-00301,PLT-US-01,WH-01,Goods Issue,-250,2026-07-03,PO-PROD-00080
TXN-000432,MAT-00038,PLT-US-01,WH-01,Goods Issue,-104,2026-07-03,PO-PROD-00117
TXN-002816,MAT-00090,PLT-DE-02,WH-04,Goods Issue,-209,2026-07-04,PO-PROD-00056
TXN-001575,MAT-00200,PLT-US-01,WH-01,Goods Issue,-47,2026-07-04,PO-PROD-00092
TXN-002281,MAT-00170,PLT-IN-03,WH-07,Goods Receipt,251,2026-07-04,PO-00002
TXN-002631,MAT-00228,PLT-US-01,WH-01,Goods Receipt,207,2026-07-04,PO-00090
TXN-000241,MAT-00152,PLT-US-01,WH-01,Goods Receipt,14,2026-07-04,PO-00111
TXN-002482,MAT-00443,PLT-DE-02,WH-04,Goods Issue,-101,2026-07-04,PO-PROD-00178
TXN-003175,MAT-00041,PLT-IN-03,WH-07,Goods Receipt,119,2026-07-04,PO-00072
TXN-001768,MAT-00387,PLT-US-01,WH-01,Goods Issue,-215,2026-07-04,PO-PROD-00022
TXN-002886,MAT-00147,PLT-US-01,WH-01,Goods Issue,-127,2026-07-04,PO-PROD-00178
TXN-001308,MAT-00118,PLT-US-01,WH-01,Goods Issue,-124,2026-07-04,PO-PROD-00212
TXN-001529,MAT-00363,PLT-IN-03,WH-07,Transfer,280,2026-07-04,PO-PROD-00055
TXN-000919,MAT-00155,PLT-IN-03,WH-07,Goods Issue,-244,2026-07-04,PO-PROD-00118
TXN-001345,MAT-00328,PLT-US-01,WH-01,Adjustment,111,2026-07-04,PO-PROD-00176
TXN-003101,MAT-00408,PLT-DE-02,WH-04,Transfer,280,2026-07-04,PO-PROD-00175
TXN-001111,MAT-00265,PLT-DE-02,WH-04,Goods Receipt,105,2026-07-04,PO-00032
TXN-001258,MAT-00216,PLT-DE-02,WH-04,Goods Issue,-41,2026-07-04,PO-PROD-00047
TXN-000493,MAT-00436,PLT-US-01,WH-01,Goods Receipt,230,2026-07-04,PO-00105
TXN-003144,MAT-00348,PLT-IN-03,WH-07,Goods Issue,-161,2026-07-04,PO-PROD-00117
TXN-001669,MAT-00414,PLT-US-01,WH-01,Goods Receipt,63,2026-07-04,PO-00006
TXN-001233,MAT-00498,PLT-IN-03,WH-07,Goods Issue,-165,2026-07-04,PO-PROD-00078
TXN-002649,MAT-00422,PLT-DE-02,WH-04,Goods Issue,-267,2026-07-04,PO-PROD-00115
TXN-001639,MAT-00287,PLT-DE-02,WH-04,Transfer,53,2026-07-04,PO-PROD-00069
TXN-001438,MAT-00270,PLT-DE-02,WH-04,Adjustment,265,2026-07-04,PO-PROD-00020
TXN-000945,MAT-00311,PLT-IN-03,WH-07,Transfer,266,2026-07-04,PO-PROD-00012
TXN-001570,MAT-00414,PLT-US-01,WH-01,Goods Receipt,263,2026-07-04,PO-00097
TXN-000990,MAT-00038,PLT-US-01,WH-01,Adjustment,265,2026-07-04,PO-PROD-00130
TXN-002272,MAT-00004,PLT-US-01,WH-01,Transfer,284,2026-07-04,PO-PROD-00034
TXN-002540,MAT-00153,PLT-IN-03,WH-07,Adjustment,64,2026-07-04,PO-PROD-00197
TXN-000616,MAT-00182,PLT-US-01,WH-01,Goods Issue,-129,2026-07-04,PO-PROD-00124
TXN-002026,MAT-00340,PLT-US-01,WH-01,Goods Receipt,216,2026-07-04,PO-00064
TXN-000590,MAT-00120,PLT-DE-02,WH-04,Goods Issue,-182,2026-07-04,PO-PROD-00110
TXN-001955,MAT-00430,PLT-US-01,WH-01,Goods Issue,-50,2026-07-04,PO-PROD-00061
TXN-000698,MAT-00351,PLT-IN-03,WH-07,Goods Issue,-274,2026-07-04,PO-PROD-00178
TXN-002119,MAT-00302,PLT-US-01,WH-01,Goods Receipt,234,2026-07-04,PO-00029
TXN-002256,MAT-00287,PLT-DE-02,WH-04,Adjustment,88,2026-07-04,PO-PROD-00203
TXN-000801,MAT-00392,PLT-DE-02,WH-04,Goods Issue,-225,2026-07-04,PO-PROD-00218
TXN-001409,MAT-00041,PLT-IN-03,WH-07,Goods Issue,-227,2026-07-05,PO-PROD-00068
TXN-002173,MAT-00385,PLT-DE-02,WH-04,Goods Issue,-274,2026-07-05,PO-PROD-00082
TXN-002707,MAT-00470,PLT-IN-03,WH-07,Goods Issue,-14,2026-07-05,PO-PROD-00074
TXN-000138,MAT-00480,PLT-IN-03,WH-07,Goods Receipt,62,2026-07-05,PO-00032
TXN-000490,MAT-00015,PLT-DE-02,WH-04,Adjustment,226,2026-07-05,PO-PROD-00010
TXN-001681,MAT-00254,PLT-IN-03,WH-07,Goods Issue,-287,2026-07-05,PO-PROD-00109
TXN-000662,MAT-00092,PLT-IN-03,WH-07,Goods Issue,-122,2026-07-05,PO-PROD-00166
TXN-002549,MAT-00463,PLT-US-01,WH-01,Adjustment,207,2026-07-05,PO-PROD-00049
TXN-002020,MAT-00280,PLT-DE-02,WH-04,Transfer,293,2026-07-05,PO-PROD-00152
TXN-001343,MAT-00211,PLT-DE-02,WH-04,Goods Issue,-202,2026-07-05,PO-PROD-00207
TXN-002716,MAT-00260,PLT-DE-02,WH-04,Adjustment,107,2026-07-05,PO-PROD-00095
TXN-001435,MAT-00378,PLT-IN-03,WH-07,Goods Issue,-77,2026-07-05,PO-PROD-00105
TXN-002428,MAT-00134,PLT-US-01,WH-01,Goods Issue,-249,2026-07-05,PO-PROD-00113
TXN-000411,MAT-00440,PLT-DE-02,WH-04,Goods Issue,-15,2026-07-05,PO-PROD-00162
TXN-001610,MAT-00412,PLT-IN-03,WH-07,Goods Receipt,90,2026-07-05,PO-00003
TXN-001449,MAT-00396,PLT-US-01,WH-01,Goods Issue,-22,2026-07-05,PO-PROD-00057
TXN-001586,MAT-00187,PLT-DE-02,WH-04,Goods Receipt,69,2026-07-05,PO-00152
TXN-000598,MAT-00102,PLT-DE-02,WH-04,Adjustment,236,2026-07-05,PO-PROD-00087
TXN-001170,MAT-00416,PLT-DE-02,WH-04,Goods Issue,-101,2026-07-05,PO-PROD-00015
TXN-001070,MAT-00192,PLT-US-01,WH-01,Goods Issue,-76,2026-07-05,PO-PROD-00136
TXN-000474,MAT-00037,PLT-US-01,WH-01,Transfer,194,2026-07-05,PO-PROD-00029
TXN-001151,MAT-00070,PLT-US-01,WH-01,Goods Issue,-297,2026-07-05,PO-PROD-00178
TXN-002134,MAT-00398,PLT-DE-02,WH-04,Transfer,189,2026-07-05,PO-PROD-00093
TXN-001649,MAT-00185,PLT-IN-03,WH-07,Goods Issue,-159,2026-07-05,PO-PROD-00202
TXN-000791,MAT-00007,PLT-US-01,WH-01,Goods Receipt,259,2026-07-05,PO-00032
TXN-002784,MAT-00259,PLT-DE-02,WH-04,Goods Issue,-224,2026-07-05,PO-PROD-00117
TXN-001823,MAT-00299,PLT-US-01,WH-01,Adjustment,7,2026-07-05,PO-PROD-00092
TXN-001802,MAT-00095,PLT-US-01,WH-01,Goods Receipt,297,2026-07-05,PO-00056
TXN-003110,MAT-00213,PLT-US-01,WH-01,Goods Issue,-63,2026-07-05,PO-PROD-00100
TXN-000130,MAT-00276,PLT-US-01,WH-01,Goods Issue,-228,2026-07-05,PO-PROD-00215
TXN-000874,MAT-00210,PLT-US-01,WH-01,Goods Receipt,155,2026-07-05,PO-00077
TXN-001355,MAT-00452,PLT-US-01,WH-01,Goods Receipt,46,2026-07-05,PO-00002
TXN-000819,MAT-00252,PLT-DE-02,WH-04,Adjustment,145,2026-07-05,PO-PROD-00002
TXN-000628,MAT-00223,PLT-IN-03,WH-07,Goods Issue,-243,2026-07-05,PO-PROD-00208
TXN-000827,MAT-00321,PLT-IN-03,WH-07,Goods Issue,-27,2026-07-05,PO-PROD-00092
TXN-001746,MAT-00134,PLT-US-01,WH-01,Goods Issue,-23,2026-07-05,PO-PROD-00218
TXN-000476,MAT-00080,PLT-US-01,WH-01,Goods Issue,-50,2026-07-06,PO-PROD-00016
TXN-001854,MAT-00295,PLT-IN-03,WH-07,Adjustment,142,2026-07-06,PO-PROD-00122
TXN-001455,MAT-00019,PLT-IN-03,WH-07,Goods Issue,-137,2026-07-06,PO-PROD-00080
TXN-000631,MAT-00262,PLT-IN-03,WH-07,Transfer,275,2026-07-06,PO-PROD-00009
TXN-002699,MAT-00040,PLT-IN-03,WH-07,Goods Receipt,57,2026-07-06,PO-00145
TXN-001048,MAT-00390,PLT-US-01,WH-01,Transfer,294,2026-07-06,PO-PROD-00110
TXN-003185,MAT-00031,PLT-DE-02,WH-04,Goods Receipt,13,2026-07-06,PO-00151
TXN-000831,MAT-00007,PLT-US-01,WH-01,Goods Issue,-255,2026-07-06,PO-PROD-00011
TXN-002978,MAT-00301,PLT-US-01,WH-01,Goods Receipt,128,2026-07-06,PO-00067
TXN-001329,MAT-00391,PLT-DE-02,WH-04,Goods Issue,-221,2026-07-06,PO-PROD-00147
TXN-000545,MAT-00115,PLT-DE-02,WH-04,Goods Issue,-115,2026-07-06,PO-PROD-00030
TXN-001080,MAT-00353,PLT-IN-03,WH-07,Goods Receipt,115,2026-07-06,PO-00095
TXN-000333,MAT-00417,PLT-DE-02,WH-04,Goods Issue,-131,2026-07-06,PO-PROD-00082
TXN-001481,MAT-00041,PLT-IN-03,WH-07,Goods Receipt,226,2026-07-06,PO-00121
TXN-001356,MAT-00310,PLT-IN-03,WH-07,Goods Issue,-270,2026-07-06,PO-PROD-00016
TXN-002826,MAT-00243,PLT-IN-03,WH-07,Transfer,121,2026-07-06,PO-PROD-00013
TXN-001330,MAT-00127,PLT-IN-03,WH-07,Goods Receipt,287,2026-07-06,PO-00150
TXN-002619,MAT-00113,PLT-IN-03,WH-07,Goods Issue,-19,2026-07-06,PO-PROD-00046
TXN-002929,MAT-00457,PLT-DE-02,WH-04,Goods Issue,-159,2026-07-06,PO-PROD-00097
TXN-000158,MAT-00237,PLT-US-01,WH-01,Adjustment,133,2026-07-06,PO-PROD-00148
TXN-000203,MAT-00045,PLT-DE-02,WH-04,Goods Receipt,244,2026-07-06,PO-00001
TXN-002199,MAT-00243,PLT-IN-03,WH-07,Goods Receipt,55,2026-07-06,PO-00032
TXN-000479,MAT-00102,PLT-DE-02,WH-04,Goods Issue,-166,2026-07-06,PO-PROD-00207
TXN-001833,MAT-00218,PLT-US-01,WH-01,Goods Receipt,207,2026-07-06,PO-00016
TXN-001626,MAT-00206,PLT-IN-03,WH-07,Goods Receipt,149,2026-07-06,PO-00005
TXN-000074,MAT-00068,PLT-IN-03,WH-07,Goods Issue,-56,2026-07-06,PO-PROD-00009
TXN-003178,MAT-00015,PLT-DE-02,WH-04,Goods Issue,-254,2026-07-06,PO-PROD-00021
TXN-002301,MAT-00153,PLT-IN-03,WH-07,Goods Issue,-298,2026-07-06,PO-PROD-00084
TXN-000788,MAT-00356,PLT-DE-02,WH-04,Goods Receipt,239,2026-07-06,PO-00012
TXN-000782,MAT-00142,PLT-US-01,WH-01,Goods Issue,-194,2026-07-06,PO-PROD-00211
TXN-001753,MAT-00127,PLT-IN-03,WH-07,Transfer,182,2026-07-06,PO-PROD-00034
TXN-003153,MAT-00182,PLT-US-01,WH-01,Goods Receipt,69,2026-07-06,PO-00126
TXN-002779,MAT-00003,PLT-DE-02,WH-04,Goods Issue,-198,2026-07-06,PO-PROD-00198
TXN-000118,MAT-00129,PLT-US-01,WH-01,Goods Issue,-201,2026-07-06,PO-PROD-00220
TXN-000561,MAT-00049,PLT-US-01,WH-01,Goods Receipt,199,2026-07-06,PO-00092
TXN-000526,MAT-00271,PLT-US-01,WH-01,Goods Issue,-28,2026-07-06,PO-PROD-00127
TXN-002028,MAT-00466,PLT-US-01,WH-01,Goods Issue,-280,2026-07-06,PO-PROD-00168
TXN-001791,MAT-00036,PLT-US-01,WH-01,Goods Issue,-240,2026-07-06,PO-PROD-00166
TXN-000280,MAT-00222,PLT-DE-02,WH-04,Goods Issue,-94,2026-07-06,PO-PROD-00198
TXN-001210,MAT-00304,PLT-IN-03,WH-07,Goods Receipt,74,2026-07-06,PO-00149
TXN-000535,MAT-00489,PLT-DE-02,WH-04,Goods Receipt,201,2026-07-06,PO-00051
TXN-003094,MAT-00315,PLT-DE-02,WH-04,Goods Receipt,46,2026-07-06,PO-00072
TXN-000814,MAT-00436,PLT-US-01,WH-01,Goods Issue,-259,2026-07-06,PO-PROD-00157
TXN-000645,MAT-00417,PLT-DE-02,WH-04,Goods Issue,-224,2026-07-07,PO-PROD-00156
TXN-003118,MAT-00120,PLT-DE-02,WH-04,Goods Issue,-113,2026-07-07,PO-PROD-00200
TXN-002920,MAT-00121,PLT-US-01,WH-01,Goods Receipt,36,2026-07-07,PO-00059
TXN-002594,MAT-00005,PLT-DE-02,WH-04,Goods Issue,-135,2026-07-07,PO-PROD-00024
TXN-000672,MAT-00131,PLT-US-01,WH-01,Transfer,19,2026-07-07,PO-PROD-00148
TXN-001140,MAT-00347,PLT-US-01,WH-01,Goods Issue,-271,2026-07-07,PO-PROD-00199
TXN-001441,MAT-00331,PLT-US-01,WH-01,Goods Issue,-36,2026-07-07,PO-PROD-00115
TXN-001451,MAT-00298,PLT-DE-02,WH-04,Adjustment,101,2026-07-07,PO-PROD-00062
TXN-002636,MAT-00284,PLT-DE-02,WH-04,Goods Issue,-150,2026-07-07,PO-PROD-00160
TXN-002405,MAT-00042,PLT-IN-03,WH-07,Goods Receipt,225,2026-07-07,PO-00075
TXN-002155,MAT-00120,PLT-DE-02,WH-04,Goods Issue,-187,2026-07-07,PO-PROD-00063
TXN-001246,MAT-00379,PLT-IN-03,WH-07,Goods Issue,-295,2026-07-07,PO-PROD-00095
TXN-000207,MAT-00054,PLT-DE-02,WH-04,Goods Issue,-9,2026-07-07,PO-PROD-00073
TXN-002933,MAT-00193,PLT-IN-03,WH-07,Goods Issue,-57,2026-07-07,PO-PROD-00078
TXN-002050,MAT-00290,PLT-IN-03,WH-07,Goods Issue,-69,2026-07-07,PO-PROD-00169
TXN-003133,MAT-00179,PLT-IN-03,WH-07,Goods Issue,-219,2026-07-07,PO-PROD-00217
TXN-001033,MAT-00442,PLT-DE-02,WH-04,Goods Issue,-292,2026-07-07,PO-PROD-00178
TXN-000495,MAT-00190,PLT-US-01,WH-01,Goods Issue,-174,2026-07-07,PO-PROD-00061
TXN-002965,MAT-00380,PLT-IN-03,WH-07,Adjustment,228,2026-07-07,PO-PROD-00080
TXN-000185,MAT-00116,PLT-US-01,WH-01,Goods Issue,-106,2026-07-07,PO-PROD-00083
TXN-001045,MAT-00252,PLT-DE-02,WH-04,Goods Issue,-86,2026-07-07,PO-PROD-00189
TXN-000917,MAT-00105,PLT-DE-02,WH-04,Goods Receipt,296,2026-07-07,PO-00023
TXN-000895,MAT-00481,PLT-DE-02,WH-04,Goods Issue,-154,2026-07-07,PO-PROD-00210
TXN-002743,MAT-00007,PLT-US-01,WH-01,Adjustment,212,2026-07-07,PO-PROD-00200
TXN-003072,MAT-00379,PLT-IN-03,WH-07,Transfer,270,2026-07-07,PO-PROD-00039
TXN-002739,MAT-00031,PLT-DE-02,WH-04,Goods Receipt,15,2026-07-07,PO-00055
TXN-001926,MAT-00354,PLT-IN-03,WH-07,Goods Receipt,209,2026-07-07,PO-00008
TXN-001883,MAT-00461,PLT-US-01,WH-01,Goods Receipt,124,2026-07-07,PO-00010
TXN-001851,MAT-00262,PLT-IN-03,WH-07,Goods Issue,-54,2026-07-07,PO-PROD-00152
TXN-003155,MAT-00323,PLT-IN-03,WH-07,Goods Receipt,204,2026-07-07,PO-00102
TXN-002350,MAT-00392,PLT-DE-02,WH-04,Goods Issue,-15,2026-07-07,PO-PROD-00128
TXN-000296,MAT-00376,PLT-IN-03,WH-07,Adjustment,186,2026-07-07,PO-PROD-00212
TXN-000173,MAT-00301,PLT-US-01,WH-01,Goods Issue,-124,2026-07-07,PO-PROD-00072
TXN-001623,MAT-00359,PLT-IN-03,WH-07,Goods Issue,-155,2026-07-07,PO-PROD-00108
TXN-002259,MAT-00372,PLT-DE-02,WH-04,Goods Issue,-105,2026-07-07,PO-PROD-00146
TXN-001103,MAT-00237,PLT-US-01,WH-01,Goods Receipt,100,2026-07-07,PO-00066
TXN-002089,MAT-00110,PLT-IN-03,WH-07,Goods Issue,-62,2026-07-07,PO-PROD-00010
TXN-002267,MAT-00295,PLT-IN-03,WH-07,Goods Receipt,166,2026-07-07,PO-00033
TXN-001636,MAT-00162,PLT-IN-03,WH-07,Transfer,193,2026-07-07,PO-PROD-00194
TXN-003057,MAT-00235,PLT-IN-03,WH-07,Transfer,270,2026-07-07,PO-PROD-00070
TXN-002505,MAT-00164,PLT-IN-03,WH-07,Goods Receipt,98,2026-07-08,PO-00011
TXN-001107,MAT-00243,PLT-IN-03,WH-07,Goods Receipt,221,2026-07-08,PO-00081
TXN-002458,MAT-00314,PLT-US-01,WH-01,Goods Issue,-279,2026-07-08,PO-PROD-00023
TXN-001084,MAT-00072,PLT-US-01,WH-01,Goods Issue,-184,2026-07-08,PO-PROD-00207
TXN-002455,MAT-00310,PLT-IN-03,WH-07,Goods Issue,-84,2026-07-08,PO-PROD-00193
TXN-000915,MAT-00285,PLT-IN-03,WH-07,Transfer,151,2026-07-08,PO-PROD-00072
TXN-000721,MAT-00470,PLT-IN-03,WH-07,Adjustment,235,2026-07-08,PO-PROD-00013
TXN-000042,MAT-00276,PLT-US-01,WH-01,Goods Receipt,158,2026-07-08,PO-00147
TXN-000975,MAT-00480,PLT-IN-03,WH-07,Goods Issue,-121,2026-07-08,PO-PROD-00184
TXN-001064,MAT-00021,PLT-IN-03,WH-07,Adjustment,64,2026-07-08,PO-PROD-00066
TXN-000842,MAT-00273,PLT-US-01,WH-01,Goods Issue,-229,2026-07-08,PO-PROD-00126
TXN-001252,MAT-00180,PLT-DE-02,WH-04,Goods Issue,-87,2026-07-08,PO-PROD-00051
TXN-002949,MAT-00167,PLT-US-01,WH-01,Goods Receipt,264,2026-07-08,PO-00010
TXN-000747,MAT-00356,PLT-DE-02,WH-04,Goods Issue,-158,2026-07-08,PO-PROD-00108
TXN-000445,MAT-00038,PLT-US-01,WH-01,Goods Issue,-61,2026-07-08,PO-PROD-00101
TXN-001038,MAT-00187,PLT-DE-02,WH-04,Goods Issue,-193,2026-07-08,PO-PROD-00048
TXN-000804,MAT-00499,PLT-US-01,WH-01,Goods Issue,-253,2026-07-08,PO-PROD-00023
TXN-000486,MAT-00275,PLT-DE-02,WH-04,Goods Issue,-235,2026-07-08,PO-PROD-00011
TXN-000102,MAT-00236,PLT-IN-03,WH-07,Goods Issue,-111,2026-07-08,PO-PROD-00095
TXN-001693,MAT-00241,PLT-DE-02,WH-04,Goods Issue,-82,2026-07-08,PO-PROD-00141
TXN-000177,MAT-00441,PLT-US-01,WH-01,Goods Issue,-140,2026-07-08,PO-PROD-00203
TXN-001548,MAT-00380,PLT-IN-03,WH-07,Goods Receipt,60,2026-07-08,PO-00111
TXN-000048,MAT-00237,PLT-US-01,WH-01,Goods Issue,-32,2026-07-08,PO-PROD-00162
TXN-002103,MAT-00388,PLT-US-01,WH-01,Goods Issue,-270,2026-07-08,PO-PROD-00189
TXN-002824,MAT-00217,PLT-IN-03,WH-07,Adjustment,142,2026-07-08,PO-PROD-00162
TXN-002001,MAT-00404,PLT-DE-02,WH-04,Goods Issue,-203,2026-07-08,PO-PROD-00114
TXN-001973,MAT-00121,PLT-US-01,WH-01,Transfer,289,2026-07-08,PO-PROD-00049
TXN-001964,MAT-00442,PLT-DE-02,WH-04,Goods Receipt,143,2026-07-08,PO-00011
TXN-001577,MAT-00218,PLT-IN-03,WH-07,Goods Issue,-173,2026-07-08,PO-PROD-00148
TXN-001954,MAT-00372,PLT-US-01,WH-01,Goods Issue,-40,2026-07-08,PO-PROD-00109
TXN-001422,MAT-00462,PLT-IN-03,WH-07,Transfer,82,2026-07-08,PO-PROD-00081
TXN-001396,MAT-00258,PLT-US-01,WH-01,Goods Receipt,115,2026-07-08,PO-00028
TXN-001392,MAT-00440,PLT-DE-02,WH-04,Goods Issue,-5,2026-07-08,PO-PROD-00161
TXN-001384,MAT-00245,PLT-IN-03,WH-07,Goods Receipt,203,2026-07-08,PO-00016
TXN-002131,MAT-00392,PLT-DE-02,WH-04,Transfer,293,2026-07-08,PO-PROD-00047
TXN-001677,MAT-00101,PLT-IN-03,WH-07,Goods Issue,-165,2026-07-08,PO-PROD-00174
TXN-000216,MAT-00171,PLT-US-01,WH-01,Adjustment,35,2026-07-08,PO-PROD-00035
TXN-002195,MAT-00238,PLT-IN-03,WH-07,Goods Issue,-124,2026-07-08,PO-PROD-00056
TXN-001829,MAT-00040,PLT-IN-03,WH-07,Adjustment,255,2026-07-08,PO-PROD-00003
TXN-001911,MAT-00033,PLT-US-01,WH-01,Goods Issue,-204,2026-07-08,PO-PROD-00077
TXN-001660,MAT-00457,PLT-IN-03,WH-07,Goods Receipt,167,2026-07-09,PO-00056
TXN-001778,MAT-00078,PLT-US-01,WH-01,Goods Receipt,112,2026-07-09,PO-00114
TXN-000252,MAT-00273,PLT-US-01,WH-01,Transfer,119,2026-07-09,PO-PROD-00111
TXN-000456,MAT-00472,PLT-IN-03,WH-07,Goods Receipt,60,2026-07-09,PO-00125
TXN-000265,MAT-00449,PLT-US-01,WH-01,Goods Issue,-156,2026-07-09,PO-PROD-00216
TXN-000462,MAT-00143,PLT-US-01,WH-01,Goods Issue,-213,2026-07-09,PO-PROD-00166
TXN-001731,MAT-00147,PLT-US-01,WH-01,Goods Receipt,206,2026-07-09,PO-00038
TXN-002822,MAT-00099,PLT-DE-02,WH-04,Goods Issue,-121,2026-07-09,PO-PROD-00168
TXN-000958,MAT-00310,PLT-US-01,WH-01,Goods Issue,-78,2026-07-09,PO-PROD-00091
TXN-002351,MAT-00192,PLT-US-01,WH-01,Goods Issue,-114,2026-07-09,PO-PROD-00176
TXN-001572,MAT-00414,PLT-IN-03,WH-07,Goods Receipt,32,2026-07-09,PO-00124
TXN-003142,MAT-00280,PLT-DE-02,WH-04,Transfer,164,2026-07-09,PO-PROD-00023
TXN-000810,MAT-00078,PLT-US-01,WH-01,Goods Issue,-204,2026-07-09,PO-PROD-00153
TXN-001594,MAT-00013,PLT-DE-02,WH-04,Goods Issue,-173,2026-07-09,PO-PROD-00043
TXN-001601,MAT-00118,PLT-US-01,WH-01,Goods Issue,-294,2026-07-09,PO-PROD-00216
TXN-003122,MAT-00336,PLT-US-01,WH-01,Adjustment,204,2026-07-09,PO-PROD-00134
TXN-000210,MAT-00363,PLT-IN-03,WH-07,Goods Issue,-291,2026-07-09,PO-PROD-00100
TXN-002465,MAT-00328,PLT-US-01,WH-01,Goods Receipt,294,2026-07-09,PO-00050
TXN-002989,MAT-00439,PLT-US-01,WH-01,Goods Receipt,277,2026-07-09,PO-00057
TXN-002023,MAT-00295,PLT-IN-03,WH-07,Goods Receipt,221,2026-07-09,PO-00016
TXN-002456,MAT-00066,PLT-DE-02,WH-04,Goods Receipt,164,2026-07-09,PO-00141
TXN-000914,MAT-00254,PLT-IN-03,WH-07,Goods Receipt,123,2026-07-09,PO-00083
TXN-001304,MAT-00354,PLT-IN-03,WH-07,Goods Receipt,193,2026-07-09,PO-00135
TXN-002575,MAT-00275,PLT-DE-02,WH-04,Goods Issue,-137,2026-07-09,PO-PROD-00070
TXN-001427,MAT-00382,PLT-US-01,WH-01,Goods Issue,-40,2026-07-09,PO-PROD-00009
TXN-003030,MAT-00110,PLT-IN-03,WH-07,Goods Issue,-74,2026-07-09,PO-PROD-00173
TXN-000363,MAT-00237,PLT-US-01,WH-01,Goods Issue,-126,2026-07-09,PO-PROD-00075
TXN-000585,MAT-00237,PLT-US-01,WH-01,Goods Issue,-120,2026-07-09,PO-PROD-00079
TXN-001375,MAT-00151,PLT-US-01,WH-01,Adjustment,255,2026-07-09,PO-PROD-00069
TXN-002435,MAT-00314,PLT-US-01,WH-01,Goods Receipt,203,2026-07-09,PO-00114
TXN-002401,MAT-00474,PLT-IN-03,WH-07,Goods Issue,-160,2026-07-09,PO-PROD-00037
TXN-000680,MAT-00473,PLT-IN-03,WH-07,Goods Receipt,110,2026-07-09,PO-00117
TXN-002392,MAT-00129,PLT-US-01,WH-01,Goods Receipt,256,2026-07-09,PO-00028
TXN-002152,MAT-00218,PLT-US-01,WH-01,Transfer,181,2026-07-09,PO-PROD-00084
TXN-000742,MAT-00475,PLT-DE-02,WH-04,Transfer,227,2026-07-09,PO-PROD-00074
TXN-002200,MAT-00232,PLT-DE-02,WH-04,Goods Receipt,12,2026-07-09,PO-00038
TXN-002679,MAT-00007,PLT-US-01,WH-01,Adjustment,20,2026-07-09,PO-PROD-00061
TXN-002887,MAT-00308,PLT-IN-03,WH-07,Adjustment,188,2026-07-09,PO-PROD-00208
TXN-000412,MAT-00437,PLT-US-01,WH-01,Goods Issue,-254,2026-07-09,PO-PROD-00218
TXN-000537,MAT-00037,PLT-US-01,WH-01,Adjustment,16,2026-07-10,PO-PROD-00171
TXN-000204,MAT-00295,PLT-IN-03,WH-07,Goods Issue,-146,2026-07-10,PO-PROD-00123
TXN-002607,MAT-00347,PLT-US-01,WH-01,Goods Issue,-21,2026-07-10,PO-PROD-00103
TXN-002777,MAT-00112,PLT-US-01,WH-01,Goods Issue,-249,2026-07-10,PO-PROD-00203
TXN-000991,MAT-00107,PLT-US-01,WH-01,Adjustment,121,2026-07-10,PO-PROD-00162
TXN-002418,MAT-00409,PLT-DE-02,WH-04,Adjustment,214,2026-07-10,PO-PROD-00062
TXN-001743,MAT-00378,PLT-IN-03,WH-07,Goods Issue,-262,2026-07-10,PO-PROD-00124
TXN-000396,MAT-00187,PLT-DE-02,WH-04,Goods Issue,-178,2026-07-10,PO-PROD-00105
TXN-000511,MAT-00351,PLT-IN-03,WH-07,Goods Receipt,199,2026-07-10,PO-00134
TXN-001321,MAT-00457,PLT-DE-02,WH-04,Goods Issue,-125,2026-07-10,PO-PROD-00059
TXN-000217,MAT-00302,PLT-US-01,WH-01,Goods Receipt,160,2026-07-10,PO-00106
TXN-000501,MAT-00400,PLT-DE-02,WH-04,Goods Issue,-265,2026-07-10,PO-PROD-00203
TXN-001320,MAT-00090,PLT-DE-02,WH-04,Adjustment,121,2026-07-10,PO-PROD-00105
